series,x,y
KDE,2.228515625,0.0141877841585786
KDE,2.232421875,0.0140168408944435
KDE,2.236328125,0.0139204266618787
KDE,2.240234375,0.0139371023619325
KDE,2.244140625,0.0140064670175161
KDE,2.248046875,0.0140762011790833
KDE,2.251953125,0.014117669532329
KDE,2.255859375,0.0141281755777089
KDE,2.259765625,0.0141535516982889
KDE,2.263671875,0.0142587961196118
KDE,2.267578125,0.0144395537172748
KDE,2.271484375,0.0145921361729542
KDE,2.275390625,0.0146546372177551
KDE,2.279296875,0.0146928359583708
KDE,2.283203125,0.0147568502204551
KDE,2.287109375,0.0147986096557541
KDE,2.291015625,0.0147679446438497
KDE,2.294921875,0.0146773454505023
KDE,2.298828125,0.0145911096165437
KDE,2.302734375,0.0145386026061029
KDE,2.306640625,0.0144970949980634
KDE,2.310546875,0.0144665405893306
KDE,2.314453125,0.0144437467619389
KDE,2.318359375,0.0144018614391821
KDE,2.322265625,0.0143263615388764
KDE,2.326171875,0.0142231115304563
KDE,2.330078125,0.0141399412680451
KDE,2.333984375,0.014099234163943
KDE,2.337890625,0.0140819589008911
KDE,2.341796875,0.0140709850128883
KDE,2.345703125,0.0140320805682769
KDE,2.349609375,0.0139910471559967
KDE,2.353515625,0.0139978498881739
KDE,2.357421875,0.0139931475376283
KDE,2.361328125,0.0139498844141402
KDE,2.365234375,0.0139009164636878
KDE,2.369140625,0.013816464495672
KDE,2.373046875,0.0137175723235764
KDE,2.376953125,0.0136528505704532
KDE,2.380859375,0.0135864967935889
KDE,2.384765625,0.0135408228577906
KDE,2.388671875,0.0135983664425043
KDE,2.392578125,0.0137363735445879
KDE,2.396484375,0.013847273631385
KDE,2.400390625,0.0138543932630006
KDE,2.404296875,0.0137707928477378
KDE,2.408203125,0.0136661658225227
KDE,2.412109375,0.0135965428169357
KDE,2.416015625,0.0135609975164207
KDE,2.419921875,0.0135483885248784
KDE,2.423828125,0.013575306822854
KDE,2.427734375,0.0135732082585634
KDE,2.431640625,0.0135036241328116
KDE,2.435546875,0.013493157917179
KDE,2.439453125,0.0136262728483413
KDE,2.443359375,0.0138020435050208
KDE,2.447265625,0.0138874705001024
KDE,2.451171875,0.0138615895301815
KDE,2.455078125,0.0138208094932857
